,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
13060,536,178,3,6,\N
13061,536,203,6,13,\N
13062,536,212,32,21,\N
13063,536,231,1,14,\N
13064,536,238,32,1,\N
13065,536,211,63,0,\N
13066,536,243,21,0,\N
13067,536,209,57,0,\N
13068,536,245,1,0,\N
13069,537,207,32,1,1
13070,537,222,59,4,2
13071,537,172,27,7,3
13072,537,224,56,10,4
13073,537,202,25,16,5
13074,537,212,32,18,6
13075,537,187,34,5,7
13076,537,203,6,15,8
13077,537,119,21,14,9
13078,537,177,59,19,10
13079,537,229,57,17,11
13080,537,243,21,23,\N
13081,537,238,32,2,\N
13082,537,231,1,8,\N
13083,537,178,3,6,\N
13084,537,137,57,21,\N
13085,537,230,63,20,\N
13086,537,175,1,11,\N
13087,537,199,6,12,\N
13088,537,182,34,3,\N
13089,537,219,4,9,\N
13090,537,200,54,22,\N
13091,537,233,58,24,\N
13092,537,221,25,13,\N
13093,537,223,58,0,\N
13094,537,197,54,0,\N
13095,537,211,63,0,\N
13096,537,232,60,0,\N
13097,537,163,65,0,\N
13098,537,239,1,0,\N
13099,538,238,32,1,1
13100,538,221,25,14,2
13101,538,203,6,11,3
13102,538,224,56,6,4
13103,538,172,27,5,5
13104,538,230,63,21,6
13105,538,187,34,10,7
13106,538,239,1,17,8
13107,538,163,65,26,9
13108,538,223,58,22,\N
13109,538,177,59,25,\N
13110,538,206,57,19,\N
13111,538,175,1,14,\N
13112,538,233,58,23,\N
13113,538,219,4,3,\N
13114,538,199,6,12,\N
13115,538,182,34,4,\N
13116,538,202,25,9,\N
13117,538,231,1,8,\N
13118,538,178,3,15,\N
13119,538,119,21,16,\N
13120,538,229,57,24,\N
13121,538,212,32,18,\N
13122,538,137,1,20,\N
13123,538,222,59,7,\N
13124,538,207,32,2,\N
13125,538,232,60,0,\N
13126,538,200,54,0,\N
13127,538,211,63,0,\N
13128,538,246,54,0,\N
13129,538,243,21,0,\N
13130,539,207,32,1,1
13131,539,238,32,2,2
13132,539,182,34,3,3
13133,539,187,34,8,4
13134,539,224,56,10,5
13135,539,203,6,5,6
13136,539,199,6,4,7
13137,539,172,27,6,8
13138,539,175,1,14,9
13139,539,231,1,7,10
13140,539,212,32,20,11
13141,539,222,59,15,12
13142,539,152,1,19,\N
13143,539,233,58,18,\N
13144,539,163,65,23,\N
13145,539,232,60,26,\N
13146,539,230,63,22,\N
13147,539,219,4,9,\N
13148,539,239,1,21,\N
13149,539,177,59,24,\N
13150,539,178,3,11,\N
13151,539,137,1,25,\N
13152,539,221,25,12,\N
13153,539,206,57,16,\N
13154,539,119,21,13,\N
13155,539,202,25,17,\N
13156,539,211,63,0,\N
13157,539,223,58,0,\N
13158,539,247,54,0,\N
13159,539,200,54,0,\N
13160,539,229,57,0,\N
13161,539,240,58,0,\N
13162,539,243,21,0,\N
13163,540,182,34,4,1
13164,540,187,34,7,2
13165,540,199,6,11,3
13166,540,172,27,8,4
13167,540,175,1,19,5
13168,540,207,32,1,6
13169,540,203,6,2,7
13170,540,224,56,13,8
13171,540,137,1,24,9
13172,540,206,57,18,10
13173,540,221,25,16,11
13174,540,222,59,9,12
13175,540,178,3,6,13
13176,540,152,1,20,14
13177,540,223,58,15,\N
13178,540,119,21,12,\N
13179,540,231,1,10,\N
13180,540,232,60,22,\N
13181,540,219,4,3,\N
13182,540,238,32,5,\N
13183,540,202,25,14,\N
13184,540,233,58,17,\N
13185,540,239,1,21,\N
13186,540,230,63,23,\N
13187,540,212,32,0,\N
13188,540,229,54,0,\N
13189,540,247,54,0,\N
13190,540,248,63,0,\N
13191,540,229,57,0,\N
13192,540,177,59,0,\N
13193,540,243,21,0,\N
13194,540,244,60,0,\N
13195,541,199,6,2,1
13196,541,178,3,3,2
13197,541,222,59,11,3
13198,541,219,4,9,4
13199,541,224,56,13,5
13200,541,175,1,18,6
13201,541,231,1,6,7
13202,541,206,57,19,8
13203,541,163,65,21,9
13204,541,202,25,16,10
13205,541,172,27,10,11
13206,541,249,59,20,12
13207,541,239,57,24,13
13208,541,223,58,17,14
13209,541,197,32,8,15
13210,541,243,21,22,16
13211,541,232,60,26,\N
13212,541,247,54,25,\N
13213,541,182,34,5,\N
13214,541,207,32,1,\N
13215,541,187,34,7,\N
13216,541,221,25,12,\N
13217,541,203,6,4,\N
13218,541,177,54,15,\N
13219,541,233,58,14,\N
13220,541,212,32,23,\N
13221,541,213,63,0,\N
13222,542,203,6,3,1
13223,542,222,59,2,2
13224,542,199,6,11,3
13225,542,119,21,12,4
13226,542,221,25,13,5
13227,542,206,57,15,6
13228,542,202,25,18,7
13229,542,175,1,17,8
13230,542,178,3,5,9
13231,542,207,32,9,10
13232,542,137,34,14,11
13233,542,219,4,22,12
13234,542,177,54,21,\N
13235,542,172,27,10,\N
13236,542,231,1,19,\N
13237,542,197,32,1,\N
13238,542,163,63,16,\N
13239,542,249,59,20,\N
13240,542,187,34,4,\N
13241,542,182,34,7,\N
13242,542,233,58,8,\N
13243,542,224,56,6,\N
13244,542,223,58,0,\N
13245,542,213,63,0,\N
13246,542,232,60,0,\N
13247,542,212,32,0,\N
13248,542,243,21,0,\N
13249,542,247,54,0,\N
13250,543,222,59,11,1
13251,543,250,34,6,2
13252,543,199,6,7,3
13253,543,224,56,16,4
13254,543,207,32,8,5
13255,543,223,57,12,6
13256,543,230,63,13,7
13257,543,251,37,17,\N
13258,543,252,58,9,\N
13259,543,187,34,2,\N
13260,543,237,37,20,\N
13261,543,172,27,15,\N
13262,543,221,25,3,\N
13263,543,231,1,1,\N
13264,543,200,1,5,\N
13265,543,238,25,14,\N
13266,543,253,56,19,\N
13267,543,182,6,4,\N
13268,543,246,63,18,\N
13269,543,254,58,21,\N
13270,543,255,32,10,\N
13271,544,199,6,2,1
13272,544,231,1,1,2
13273,544,182,6,13,3
13274,544,224,56,16,4
13275,544,255,32,10,5
13276,544,254,58,18,6
13277,544,253,56,19,7
13278,544,250,34,12,\N
13279,544,252,58,5,\N
13280,544,246,63,20,\N
13281,544,187,34,7,\N
13282,544,172,27,14,\N
13283,544,221,25,6,\N
13284,544,207,32,3,\N
13285,544,237,37,21,\N
13286,544,200,1,4,\N
13287,544,238,25,8,\N
13288,544,223,57,9,\N
13289,544,230,63,11,\N
13290,544,222,59,15,\N
13291,544,251,37,17,\N
13292,544,256,66,22,\N
13293,545,182,6,3,1
13294,545,222,59,5,2
13295,545,221,25,4,3
13296,545,231,1,1,4
13297,545,200,1,12,5
13298,545,187,34,11,6
13299,545,230,63,14,7
13300,545,199,6,8,8
13301,545,223,57,16,9
13302,545,224,56,9,10
13303,545,246,63,19,11
13304,545,255,32,10,12
13305,545,250,34,2,13
13306,545,239,37,23,14
13307,545,256,66,22,15
13308,545,237,37,17,\N
13309,545,233,37,18,\N
13310,545,207,32,6,\N
13311,545,257,37,21,\N
13312,545,172,27,12,\N
13313,545,252,58,15,\N
13314,545,254,58,20,\N
13315,545,238,25,7,\N
13316,546,207,32,2,1
13317,546,182,6,1,2
13318,546,222,59,3,3
13319,546,221,25,12,4
13320,546,224,56,7,5
13321,546,197,67,9,6
13322,546,231,1,8,7
13323,546,255,32,16,8
13324,546,172,27,5,9
13325,546,205,37,18,10
13326,546,246,63,19,11
13327,546,238,25,10,\N
13328,546,223,57,13,\N
13329,546,233,34,17,\N
13330,546,178,58,14,\N
13331,546,200,1,15,\N
13332,546,187,34,6,\N
13333,546,254,58,20,\N
13334,546,237,37,22,\N
13335,546,199,6,4,\N
13336,546,239,37,21,\N
13337,546,230,63,11,\N
13338,547,207,32,1,1
13339,547,199,6,4,2
13340,547,222,59,5,3
13341,547,200,1,9,4
13342,547,255,32,12,5
13343,547,233,34,13,6
13344,547,172,27,2,7
13345,547,238,25,15,8
13346,547,246,63,20,9
13347,547,239,37,28,10
13348,547,251,37,17,11
13349,547,258,37,22,12
13350,547,208,1,23,13
13351,547,224,56,19,14
13352,547,187,34,6,\N
13353,547,178,58,14,\N
13354,547,211,64,16,\N
13355,547,229,64,10,\N
13356,547,254,58,24,\N
13357,547,232,37,21,\N
13358,547,221,25,10,\N
13359,547,231,1,7,\N
13360,547,223,57,8,\N
13361,547,230,63,11,\N
13362,547,182,6,3,\N
13363,547,197,67,0,\N
13364,547,237,37,0,\N
13365,547,257,37,0,\N
13366,547,205,37,0,\N
13367,547,259,68,0,\N
13368,547,260,66,0,\N
13369,548,222,59,2,1
13370,548,182,6,6,2
13371,548,199,6,3,3
13372,548,200,1,9,4
13373,548,207,32,10,5
13374,548,178,58,11,6
13375,548,172,27,16,7
13376,548,230,63,14,8
13377,548,119,58,15,9
13378,548,235,57,17,10
13379,548,197,67,12,11
13380,548,211,64,20,12
13381,548,255,32,13,\N
13382,548,187,34,1,\N
13383,548,221,25,8,\N
13384,548,246,63,19,\N
13385,548,224,56,18,\N
13386,548,231,1,7,\N
13387,548,233,34,5,\N
13388,548,238,25,4,\N
13389,548,232,37,0,\N
13390,548,257,37,0,\N
13391,548,229,64,0,\N
13392,548,223,57,0,\N
13393,548,237,37,0,\N
13394,548,251,37,0,\N
13395,549,255,32,3,1
13396,549,182,6,11,2
13397,549,238,25,8,3
13398,549,230,63,12,4
13399,549,178,58,17,5
13400,549,233,34,18,6
13401,549,231,1,9,7
13402,549,221,25,5,8
13403,549,229,64,25,9
13404,549,258,37,24,10
13405,549,197,67,26,11
13406,549,256,63,23,12
13407,549,259,68,20,13
13408,549,232,37,14,14
13409,549,257,37,27,\N
13410,549,222,59,4,\N
13411,549,200,1,6,\N
13412,549,172,27,10,\N
13413,549,223,57,13,\N
13414,549,199,6,7,\N
13415,549,211,64,19,\N
13416,549,119,58,15,\N
13417,549,251,37,21,\N
13418,549,224,56,16,\N
13419,549,207,32,1,\N
13420,549,187,34,2,\N
13421,549,208,1,0,\N
13422,549,237,37,0,\N
13423,549,260,66,0,\N
13424,549,261,37,0,\N
13425,549,212,64,0,\N
13426,550,172,27,8,1
13427,550,200,1,9,2
13428,550,199,6,12,3
13429,550,221,25,6,4
13430,550,187,34,2,5
13431,550,207,32,1,6
13432,550,223,57,14,7
13433,550,197,67,17,8
13434,550,262,58,16,9
13435,550,233,34,5,10
13436,550,239,1,22,11
13437,550,231,1,3,12
13438,550,211,64,24,13
13439,550,259,68,19,14
13440,550,258,37,20,15
13441,550,229,64,23,16
13442,550,178,58,11,17
13443,550,224,56,18,18
13444,550,255,32,7,19
13445,550,251,37,21,\N
13446,550,230,63,13,\N
13447,550,182,6,15,\N
13448,550,222,59,4,\N
13449,550,238,25,10,\N
13450,550,237,37,0,\N
13451,550,208,1,0,\N
13452,550,256,63,0,\N
13453,550,257,37,0,\N
13454,550,212,64,0,\N
13455,550,260,66,0,\N
13456,550,263,37,0,\N
13457,551,207,32,1,1
13458,551,187,34,4,2
13459,551,231,1,2,3
13460,551,255,32,3,4
13461,551,182,6,9,5
13462,551,199,6,6,6
13463,551,223,57,16,7
13464,551,172,27,5,8
13465,551,200,1,7,9
13466,551,211,64,14,10
13467,551,224,56,22,11
13468,551,238,25,17,12
13469,551,230,63,11,13
13470,551,251,37,20,\N
13471,551,222,59,8,\N
13472,551,233,34,13,\N
13473,551,178,58,10,\N
13474,551,232,37,18,\N
13475,551,221,25,12,\N
13476,551,119,58,15,\N
13477,551,259,68,21,\N
13478,551,197,67,19,\N
13479,551,237,37,0,\N
13480,551,258,37,0,\N
13481,551,239,1,0,\N
13482,551,229,64,0,\N
13483,551,256,63,0,\N
13484,551,212,64,0,\N
13485,551,175,63,0,\N
13486,551,260,66,0,\N
13487,552,231,1,1,1
13488,552,182,6,3,2
13489,552,255,32,5,3
13490,552,200,1,11,4
13491,552,233,34,7,5
13492,552,172,27,15,6
13493,552,178,58,12,7
13494,552,230,63,8,8
13495,552,197,67,20,9
13496,552,258,37,26,10
13497,552,203,1,9,11
13498,552,267,63,23,12
13499,552,239,1,19,13
13500,552,207,32,6,14
13501,552,199,6,14,15
13502,552,187,34,2,\N
13503,552,222,59,4,\N
13504,552,224,56,22,\N
13505,552,232,37,17,\N
13506,552,119,58,25,\N
13507,552,221,25,18,\N
13508,552,219,4,21,\N
13509,552,251,37,24,\N
13510,552,238,25,16,\N
13511,552,175,57,10,\N
13512,552,211,64,13,\N
13513,552,237,37,0,\N
13514,552,223,57,0,\N
13515,552,205,37,0,\N
13516,552,208,1,0,\N
13517,552,259,68,0,\N
13518,552,264,37,0,\N
13519,552,265,66,0,\N
13520,552,245,63,0,\N
13521,552,266,69,0,\N
13522,552,263,37,0,\N
13523,553,182,6,3,1
13524,553,222,59,1,2
13525,553,233,34,5,3
13526,553,199,6,8,4
13527,553,230,63,10,5
13528,553,175,57,11,6
13529,553,267,63,19,7
13530,553,237,37,20,8
13531,553,238,25,14,9
13532,553,119,58,16,10
13533,553,211,64,23,\N
13534,553,207,32,7,\N
13535,553,231,1,4,\N
13536,553,255,32,9,\N
13537,553,200,1,13,\N
13538,553,221,25,15,\N
13539,553,172,27,6,\N
13540,553,212,64,24,\N
13541,553,239,1,21,\N
13542,553,251,37,19,\N
13543,553,187,34,2,\N
13544,553,197,67,12,\N
13545,553,178,58,17,\N
13546,553,268,67,25,\N
13547,553,258,37,0,\N
13548,553,208,1,0,\N
13549,553,224,56,0,\N
13550,553,232,37,0,\N
13551,553,269,66,0,\N
13552,554,178,58,14,1
13553,554,182,6,1,2
13554,554,233,34,4,3
13555,554,199,6,5,4
13556,554,238,25,15,5
13557,554,200,1,9,6
13558,554,211,64,20,7
13559,554,187,34,12,8
13560,554,258,37,22,9
13561,554,239,1,17,10
13562,554,224,56,23,11
13563,554,246,67,19,12
13564,554,221,25,10,13
13565,554,197,67,18,14
13566,554,230,63,13,15
13567,554,267,63,25,16
13568,554,208,1,26,17
13569,554,222,59,8,\N
13570,554,231,1,2,\N
13571,554,175,57,7,\N
13572,554,255,32,16,\N
13573,554,232,58,21,\N
13574,554,172,27,6,\N
13575,554,207,32,3,\N
13576,554,251,37,24,\N
13577,554,223,57,11,\N
13578,554,205,37,0,\N
13579,554,270,64,0,\N
13580,554,212,64,0,\N
13581,554,237,37,0,\N
13582,555,182,6,4,1
13583,555,172,27,2,2
13584,555,222,59,15,3
13585,555,224,56,17,4
13586,555,175,57,12,5
13587,555,199,6,6,6
13588,555,233,34,19,7
13589,555,246,67,18,8
13590,555,239,1,20,9
13591,555,251,37,25,10
13592,555,237,37,24,11
13593,555,230,63,22,12
13594,555,119,58,16,13
13595,555,205,70,23,\N
13596,555,219,4,10,\N
13597,555,255,32,5,\N
13598,555,178,58,13,\N
13599,555,221,25,11,\N
13600,555,238,25,7,\N
13601,555,223,57,9,\N
13602,555,207,32,1,\N
13603,555,211,64,26,\N
13604,555,231,1,3,\N
13605,555,197,67,21,\N
13606,555,187,34,8,\N
13607,555,200,1,14,\N
13608,555,258,37,0,\N
13609,555,232,37,0,\N
13610,555,267,63,0,\N
13611,555,270,64,0,\N
13612,555,257,37,0,\N
13613,555,212,64,0,\N
13614,555,269,66,0,\N
13615,555,247,37,0,\N
13616,556,207,32,4,1
13617,556,182,6,5,2
13618,556,178,58,16,3
13619,556,200,1,9,4
13620,556,223,57,7,5
13621,556,238,25,12,6
13622,556,258,37,24,7
13623,556,172,27,8,8
13624,556,211,64,23,9
13625,556,251,37,17,\N
13626,556,199,6,2,\N
13627,556,119,58,6,\N
13628,556,152,1,15,\N
13629,556,233,34,11,\N
13630,556,231,1,1,\N
13631,556,221,25,13,\N
13632,556,222,59,3,\N
13633,556,219,4,20,\N
13634,556,197,67,18,\N
13635,556,175,57,21,\N
13636,556,230,63,10,\N
13637,556,255,32,22,\N
13638,556,239,1,19,\N
13639,556,187,34,14,\N
13640,556,237,37,0,\N
13641,556,224,56,0,\N
13642,556,241,63,0,\N
13643,556,205,70,0,\N
13644,556,208,1,0,\N
13645,556,270,64,0,\N
13646,556,269,66,0,\N
13647,556,246,67,0,\N
13648,556,271,71,0,\N
13649,556,220,34,0,\N
13650,557,231,1,1,1
13651,557,207,32,4,2
13652,557,222,59,9,3
13653,557,182,6,7,4
13654,557,223,57,19,5
13655,557,199,6,6,6
13656,557,172,27,10,7
13657,557,211,64,20,8
13658,557,197,58,16,9
13659,557,239,1,17,10
13660,557,246,63,25,11
13661,557,187,34,3,12
13662,557,224,56,18,13
13663,557,221,25,8,14
13664,557,237,37,23,15
13665,557,238,25,5,16
13666,557,270,64,22,17
13667,557,258,37,24,18
13668,557,230,63,11,19
13669,557,219,4,14,\N
13670,557,255,32,12,\N
13671,557,233,34,2,\N
13672,557,251,37,21,\N
13673,557,200,1,15,\N
13674,557,240,67,26,\N
13675,557,178,58,13,\N
13676,557,175,57,0,\N
13677,558,222,59,9,1
13678,558,221,25,6,2
13679,558,200,1,5,3
13680,558,178,58,7,4
13681,558,175,57,16,5
13682,558,230,63,15,6
13683,558,240,67,22,7
13684,558,237,37,23,8
13685,558,207,32,1,9
13686,558,119,58,8,10
13687,558,239,1,20,11
13688,558,203,6,17,12
13689,558,231,1,2,\N
13690,558,258,37,21,\N
13691,558,238,25,3,\N
13692,558,211,64,25,\N
13693,558,246,63,24,\N
13694,558,251,37,18,\N
13695,558,224,56,19,\N
13696,558,199,6,12,\N
13697,558,233,34,13,\N
13698,558,255,32,4,\N
13699,558,172,27,11,\N
13700,558,187,34,10,\N
13701,558,223,57,14,\N
13702,558,270,64,0,\N
13703,558,219,4,0,\N
13704,559,231,1,2,1
13705,559,199,6,7,2
13706,559,221,25,15,3
13707,559,178,58,12,4
13708,559,172,27,5,5
13709,559,119,58,13,6
13710,559,233,34,4,7
13711,559,230,63,9,8
13712,559,272,25,22,9
13713,559,222,59,6,10
13714,559,273,72,11,11
13715,559,237,37,23,12
13716,559,255,32,14,\N
13717,559,223,57,10,\N
13718,559,187,34,3,\N
13719,559,200,1,8,\N
13720,559,175,57,16,\N
13721,559,238,25,18,\N
13722,559,203,6,20,\N
13723,559,197,27,17,\N
13724,559,207,32,1,\N
13725,559,274,72,19,\N
13726,559,246,63,21,\N
13727,560,182,6,2,1
13728,560,221,25,9,2
13729,560,252,58,12,3
13730,560,233,37,14,4
13731,560,222,25,13,5
13732,560,200,1,6,6
13733,560,223,6,4,7
13734,560,235,59,19,8
13735,560,254,3,17,9
13736,560,250,204,10,10
13737,560,253,56,20,11
13738,560,199,204,15,12
13739,560,224,56,5,13
13740,560,275,37,22,14
13741,560,197,58,3,\N
13742,560,231,1,1,\N
13743,560,230,37,7,\N
13744,560,172,27,11,\N
13745,560,238,32,18,\N
13746,560,207,32,16,\N
13747,560,187,67,8,\N
13748,560,270,66,21,\N
13749,561,182,6,2,1
13750,561,231,1,1,2
13751,561,200,1,4,3
13752,561,222,25,12,4
13753,561,187,67,3,5
13754,561,207,73,13,6
13755,561,252,58,7,7
13756,561,230,37,5,8
13757,561,221,25,6,9
13758,561,276,32,23,10
13759,561,239,63,20,11
13760,561,233,37,17,12
13761,561,277,59,22,13
13762,561,278,57,18,14
13763,561,229,64,24,15
13764,561,235,59,19,16
13765,561,224,56,21,17
13766,561,223,6,9,\N
13767,561,172,27,8,\N
13768,561,197,58,15,\N
13769,561,250,204,14,\N
13770,561,255,32,25,\N
13771,561,199,204,11,\N
13772,561,238,37,13,\N
13773,561,251,25,16,\N
13774,562,223,6,1,1
13775,562,182,6,4,2
13776,562,221,25,2,3
13777,562,172,27,12,4
13778,562,200,1,14,5
13779,562,224,56,16,6
13780,562,197,58,7,7
13781,562,278,57,17,8
13782,562,250,204,13,9
13783,562,238,37,6,10
13784,562,178,63,19,\N
13785,562,187,67,9,\N
13786,562,222,25,11,\N
13787,562,252,58,5,\N
13788,562,207,73,15,\N
13789,562,231,1,3,\N
13790,562,233,37,18,\N
13791,562,230,37,20,\N
13792,562,199,204,10,\N
13793,562,255,32,8,\N
13794,562,277,59,0,\N
13795,562,253,56,0,\N
13796,562,232,37,0,\N
13797,562,276,32,0,\N
13798,562,235,59,0,\N
13799,562,229,64,0,\N
13800,562,239,63,0,\N
13801,563,231,1,1,1
13802,563,182,6,2,2
13803,563,255,32,7,3
13804,563,199,204,12,4
13805,563,278,57,10,5
13806,563,250,204,11,6
13807,563,235,59,21,7
13808,563,252,58,22,8
13809,563,178,63,20,9
13810,563,277,59,23,10
13811,563,223,6,5,11
13812,563,172,27,8,12
13813,563,256,70,24,13
13814,563,200,1,4,\N
13815,563,197,58,15,\N
13816,563,222,25,14,\N
13817,563,187,67,13,\N
13818,563,232,37,18,\N
13819,563,207,32,9,\N
13820,563,221,25,3,\N
13821,563,230,37,6,\N
13822,563,233,37,17,\N
13823,563,238,37,16,\N
13824,563,224,56,19,\N
13825,563,239,63,0,\N
13826,563,271,182,0,\N
13827,563,279,3,0,\N
13828,563,208,182,0,\N
13829,563,229,64,0,\N
13830,563,253,56,0,\N
13831,564,182,6,1,1
13832,564,223,6,2,2
13833,564,172,27,4,3
13834,564,222,25,7,4
13835,564,178,63,16,5
13836,564,200,1,18,6
13837,564,187,67,17,7
13838,564,256,70,20,8
13839,564,197,58,14,9
13840,564,252,58,13,10
13841,564,277,59,25,11
13842,564,271,182,23,12
13843,564,239,63,26,\N
13844,564,250,204,9,\N
13845,564,278,57,8,\N
13846,564,231,1,3,\N
13847,564,233,37,15,\N
13848,564,229,64,24,\N
13849,564,221,25,4,\N
13850,564,207,32,11,\N
13851,564,258,182,19,\N
13852,564,232,37,21,\N
13853,564,199,204,12,\N
13854,564,238,37,10,\N
13855,564,255,32,22,\N
13856,564,230,37,5,\N
13857,564,224,56,0,\N
13858,564,235,59,0,\N
13859,564,265,64,0,\N
13860,565,182,6,1,1
13861,565,222,25,5,2
13862,565,221,25,4,3
13863,565,233,37,6,4
13864,565,200,1,11,5
13865,565,224,56,7,6
13866,565,252,58,15,7
13867,565,197,58,10,8
13868,565,250,204,13,9
13869,565,187,67,17,10
13870,565,277,59,18,11
13871,565,172,27,8,12
13872,565,278,57,12,13
13873,565,223,6,2,14
13874,565,255,32,16,\N
13875,565,238,37,3,\N
13876,565,231,1,14,\N
13877,565,230,37,9,\N
13878,565,178,63,19,\N
13879,565,199,204,20,\N
13880,565,235,59,0,\N
13881,565,280,63,0,\N
13882,565,256,70,0,\N
13883,565,229,64,0,\N
13884,565,232,37,0,\N
13885,566,222,25,1,1
13886,566,221,25,4,2
13887,566,182,6,5,3
13888,566,172,27,7,4
13889,566,231,1,8,5
13890,566,223,6,11,6
13891,566,238,37,9,7
13892,566,250,204,10,8
13893,566,252,58,12,9
13894,566,230,37,15,10
13895,566,200,1,13,11
13896,566,197,58,14,12
13897,566,178,63,18,13
13898,566,232,37,19,14
13899,566,239,63,24,15
13900,566,229,64,23,\N
13901,566,233,37,20,\N
13902,566,207,32,2,\N
13903,566,278,57,3,\N
13904,566,277,59,25,\N
13905,566,256,70,22,\N
13906,566,224,56,21,\N
13907,566,271,182,26,\N
13908,566,255,32,6,\N
13909,566,199,204,16,\N
13910,566,187,67,17,\N
13911,566,281,182,0,\N
13912,567,231,1,1,1
13913,567,221,25,3,2
13914,567,187,67,8,3
13915,567,250,204,5,4
13916,567,207,32,7,5
13917,567,222,25,9,6
13918,567,233,37,17,7
13919,567,252,58,16,8
13920,567,232,37,20,9
13921,567,235,59,19,10
13922,567,199,204,10,11
13923,567,197,58,15,12
13924,567,277,59,22,13
13925,567,172,27,13,14
13926,567,200,1,14,15
13927,567,239,63,23,16
13928,567,265,64,25,17
13929,567,258,57,26,18
13930,567,238,37,6,19
13931,567,178,63,18,\N
13932,567,230,37,11,\N
13933,567,224,56,21,\N
13934,567,280,63,24,\N
13935,567,223,6,4,\N
13936,567,182,6,2,\N
13937,567,255,32,12,\N
13938,567,229,64,29,\N
13939,567,282,182,0,\N
13940,567,253,56,0,\N
13941,567,271,182,0,\N
13942,568,182,6,1,1
13943,568,222,25,8,2
13944,568,187,67,11,3
13945,568,252,58,20,4
13946,568,178,63,19,5
13947,568,224,56,21,6
13948,568,229,64,23,7
13949,568,250,204,16,8
13950,568,197,58,24,9
13951,568,231,1,2,\N
13952,568,255,32,14,\N
13953,568,238,37,7,\N
13954,568,239,63,18,\N
13955,568,221,25,5,\N
13956,568,199,204,15,\N
13957,568,232,37,9,\N
13958,568,223,6,4,\N
13959,568,172,27,13,\N
13960,568,276,182,22,\N
13961,568,230,37,10,\N
13962,568,280,63,26,\N
13963,568,278,57,6,\N
13964,568,207,32,3,\N
13965,568,200,1,12,\N
13966,568,233,37,17,\N
13967,568,265,64,25,\N
13968,568,235,59,0,\N
13969,568,242,63,0,\N
13970,568,283,58,0,\N
13971,568,275,182,0,\N
13972,569,231,1,1,1
13973,569,222,25,8,2
13974,569,200,1,9,3
13975,569,250,204,7,4
13976,569,255,32,16,5
13977,569,243,204,15,6
13978,569,187,67,19,7
13979,569,252,58,18,8
13980,569,223,6,5,9
13981,569,178,63,14,10
13982,569,197,58,23,11
13983,569,207,32,12,12
13984,569,224,56,20,13
13985,569,284,25,26,14
13986,569,265,64,25,15
13987,569,232,59,21,\N
13988,569,230,37,13,\N
13989,569,221,25,3,\N
13990,569,199,204,10,\N
13991,569,238,37,11,\N
13992,569,233,37,4,\N
13993,569,172,27,6,\N
13994,569,278,57,17,\N
13995,569,182,6,2,\N
13996,569,239,63,24,\N
13997,569,229,64,22,\N
13998,569,275,182,0,\N
13999,569,280,63,0,\N
14000,570,187,67,2,1
14001,570,172,27,5,2
14002,570,255,32,4,3
14003,570,231,1,1,4
14004,570,207,32,9,5
14005,570,238,37,3,6
14006,570,200,1,12,7
14007,570,229,64,20,8
14008,570,280,63,22,9
14009,570,239,63,16,10
14010,570,284,25,23,11
14011,570,275,182,24,12
14012,570,246,57,19,\N
14013,570,271,182,25,\N
14014,570,230,37,7,\N
14015,570,224,56,17,\N
14016,570,250,204,18,\N
14017,570,197,58,8,\N
14018,570,178,63,15,\N
14019,570,233,37,11,\N
14020,570,221,25,13,\N
14021,570,232,59,21,\N
14022,570,252,58,6,\N
14023,570,222,25,10,\N
14024,570,199,204,14,\N
14025,571,231,1,2,1
14026,571,223,6,5,2
14027,571,207,32,6,3
14028,571,252,58,3,4
14029,571,222,25,8,5
14030,571,230,37,7,6
14031,571,221,25,14,7
14032,571,178,63,16,8
14033,571,200,1,15,9
14034,571,197,58,20,10
14035,571,280,63,22,11
14036,571,243,64,25,12
14037,571,235,57,11,\N
14038,571,257,67,21,\N
14039,571,250,204,9,\N
14040,571,172,27,10,\N
14041,571,238,37,1,\N
14042,571,229,64,24,\N
14043,571,187,67,4,\N
14044,571,256,70,19,\N
14045,571,224,56,17,\N
14046,571,199,204,12,\N
14047,571,255,32,13,\N
14048,571,233,37,26,\N
14049,571,260,63,18,\N
14050,571,232,59,23,\N
14051,571,284,25,0,\N
14052,572,238,37,8,1
14053,572,223,6,9,2
14054,572,172,27,1,3
14055,572,182,6,5,4
14056,572,222,25,2,5
14057,572,221,25,4,6
14058,572,230,37,16,7
14059,572,252,58,15,8
14060,572,199,6,7,9
14061,572,235,57,10,10
14062,572,187,67,26,11
14063,572,178,63,18,12
14064,572,255,32,12,13
14065,572,239,63,24,14
14066,572,224,56,20,15
14067,572,229,64,19,16
14068,572,280,63,22,17
14069,572,284,25,21,18
14070,572,197,58,17,19
14071,572,243,204,11,\N
14072,572,233,37,6,\N
14073,572,207,32,14,\N
14074,572,231,1,24,\N
14075,572,256,70,13,\N
14076,572,250,204,3,\N
14077,572,200,1,25,\N
14078,572,265,64,0,\N
14079,572,232,59,0,\N
14080,572,285,25,0,\N
14081,573,231,1,1,1
14082,573,221,25,4,2
14083,573,207,32,5,3
14084,573,222,25,7,4
14085,573,200,1,11,5
14086,573,223,6,12,6
14087,573,250,204,10,7
14088,573,182,6,6,8
14089,573,238,37,2,9
14090,573,187,67,14,10
14091,573,252,58,13,11
