,RaceId,DriverId,ConstructorId_x,GridNumber,DriverPosition,ConstructorId_y,QualifyingPosition
2673,907,3,131,3,1,131.0,3.0
2674,907,4,6,4,5,6.0,4.0
2675,907,8,6,8,10,6.0,8.0
2676,907,13,3,1,4,3.0,1.0
2677,907,16,15,16,13,15.0,17.0
2678,907,18,1,11,11,1.0,12.0
2679,907,20,9,12,\N,9.0,13.0
2680,907,154,208,22,14,208.0,16.0
2681,907,155,207,19,16,207.0,20.0
2682,907,807,10,10,9,10.0,10.0
2683,907,813,208,13,12,208.0,14.0
2684,907,815,10,15,6,10.0,11.0
2685,907,817,9,5,8,9.0,5.0
2686,907,818,5,14,\N,5.0,15.0
2687,907,820,206,21,17,206.0,21.0
2688,907,821,15,17,19,15.0,18.0
2689,907,822,3,2,3,3.0,2.0
2690,907,824,206,18,15,206.0,19.0
2691,907,825,1,6,7,1.0,6.0
2692,907,826,5,7,\N,5.0,7.0
2693,907,828,207,20,18,207.0,22.0
2694,908,1,131,6,1,131.0,6.0
2695,908,3,131,1,\N,131.0,1.0
2696,908,4,6,16,6,6.0,19.0
2697,908,8,6,18,\N,6.0,20.0
2698,908,13,3,15,\N,3.0,18.0
2699,908,16,15,13,13,15.0,16.0
2700,908,18,1,3,4,1.0,3.0
2701,908,20,9,2,5,9.0,2.0
2702,908,154,208,11,12,208.0,11.0
2703,908,155,207,22,15,207.0,22.0
2704,908,807,10,4,8,10.0,4.0
2705,908,813,208,20,17,208.0,15.0
2706,908,815,10,7,11,10.0,7.0
2707,908,817,9,8,3,9.0,8.0
2708,908,818,5,10,10,5.0,10.0
2709,908,820,206,17,16,206.0,13.0
2710,908,821,15,19,\N,15.0,14.0
2711,908,822,3,14,2,3.0,17.0
2712,908,824,206,12,14,206.0,12.0
2713,908,825,1,5,7,1.0,5.0
2714,908,826,5,9,9,5.0,9.0
2715,908,828,207,21,\N,207.0,21.0
2716,909,1,131,20,3,131.0,16.0
2717,909,3,131,1,1,131.0,1.0
2718,909,4,6,7,5,6.0,7.0
2719,909,8,6,12,11,6.0,12.0
2720,909,13,3,3,\N,3.0,3.0
2721,909,16,15,15,\N,15.0,17.0
2722,909,18,1,11,8,1.0,11.0
2723,909,20,9,6,4,9.0,6.0
2724,909,154,208,14,\N,208.0,15.0
2725,909,155,207,19,16,207.0,20.0
2726,909,807,10,9,7,10.0,9.0
2727,909,813,208,18,12,208.0,19.0
2728,909,815,10,10,10,10.0,10.0
2729,909,817,9,5,6,9.0,5.0
2730,909,818,5,13,13,5.0,13.0
2731,909,820,206,21,17,206.0,21.0
2732,909,821,15,16,14,15.0,14.0
2733,909,822,3,2,2,3.0,2.0
2734,909,824,206,17,15,206.0,18.0
2735,909,825,1,4,9,1.0,4.0
2736,909,826,5,8,\N,5.0,8.0
2737,909,828,207,22,18,207.0,22.0
2738,910,1,131,22,3,131.0,21.0
2739,910,3,131,1,4,131.0,1.0
2740,910,4,6,5,2,6.0,5.0
2741,910,8,6,16,6,6.0,17.0
2742,910,13,3,6,5,3.0,6.0
2743,910,16,15,11,11,15.0,12.0
2744,910,18,1,7,10,1.0,7.0
2745,910,20,9,2,7,9.0,2.0
2746,910,154,208,14,\N,208.0,15.0
2747,910,155,207,17,\N,207.0,18.0
2748,910,807,10,9,\N,10.0,9.0
2749,910,813,208,20,13,208.0,22.0
2750,910,815,10,12,\N,10.0,13.0
2751,910,817,9,4,1,9.0,4.0
2752,910,818,5,8,9,5.0,8.0
2753,910,820,206,18,16,206.0,19.0
2754,910,821,15,13,\N,15.0,14.0
2755,910,822,3,3,8,3.0,3.0
2756,910,824,206,15,15,206.0,16.0
2757,910,825,1,21,12,1.0,10.0
2758,910,826,5,10,14,5.0,11.0
2759,910,828,207,19,\N,207.0,20.0
2760,911,1,131,2,\N,131.0,2.0
2761,911,3,131,1,2,131.0,1.0
2762,911,4,6,4,7,6.0,4.0
2763,911,8,6,8,4,6.0,8.0
2764,911,13,3,9,13,3.0,9.0
2765,911,16,15,14,14,15.0,14.0
2766,911,18,1,10,6,1.0,10.0
2767,911,20,9,3,5,9.0,3.0
2768,911,154,208,15,\N,208.0,15.0
2769,911,807,10,18,10,10.0,18.0
2770,911,813,208,17,\N,208.0,17.0
2771,911,815,10,13,8,10.0,13.0
2772,911,817,9,5,1,9.0,5.0
2773,911,818,5,12,11,5.0,12.0
2774,911,820,206,19,16,206.0,19.0
2775,911,821,15,20,15,15.0,20.0
2776,911,822,3,6,3,3.0,6.0
2777,911,824,206,16,18,206.0,16.0
2778,911,825,1,7,12,1.0,7.0
2779,911,826,5,11,9,5.0,11.0
2780,911,827,207,21,\N,207.0,21.0
2781,911,828,207,22,17,207.0,22.0
2782,912,1,131,1,1,131.0,1.0
2783,912,3,131,2,2,131.0,2.0
2784,912,4,6,7,\N,6.0,7.0
2785,912,8,6,11,9,6.0,12.0
2786,912,13,3,4,3,3.0,4.0
2787,912,16,15,14,15,15.0,15.0
2788,912,18,1,6,8,1.0,6.0
2789,912,20,9,8,6,9.0,8.0
2790,912,154,208,17,16,208.0,18.0
2791,912,155,207,18,17,207.0,19.0
2792,912,807,10,13,12,10.0,14.0
2793,912,813,208,16,14,208.0,17.0
2794,912,815,10,10,7,10.0,10.0
2795,912,817,9,9,5,9.0,9.0
2796,912,818,5,12,13,5.0,13.0
2797,912,820,206,20,\N,206.0,21.0
2798,912,821,15,15,19,15.0,16.0
2799,912,822,3,3,4,3.0,3.0
2800,912,824,206,19,18,206.0,20.0
2801,912,825,1,5,10,1.0,5.0
2802,912,826,5,21,11,5.0,11.0
2803,912,828,207,22,20,207.0,22.0
2804,913,1,131,1,1,131.0,1.0
2805,913,3,131,2,\N,131.0,2.0
2806,913,4,6,5,4,6.0,5.0
2807,913,8,6,7,8,6.0,7.0
2808,913,13,3,6,5,3.0,6.0
2809,913,16,15,17,\N,15.0,17.0
2810,913,18,1,11,\N,1.0,11.0
2811,913,20,9,4,2,9.0,4.0
2812,913,154,208,16,13,208.0,16.0
2813,913,155,207,20,\N,207.0,20.0
2814,913,807,10,13,9,10.0,13.0
2815,913,813,208,18,12,208.0,18.0
2816,913,815,10,15,7,10.0,15.0
2817,913,817,9,3,3,9.0,3.0
2818,913,818,5,12,6,5.0,12.0
2819,913,820,206,21,17,206.0,21.0
2820,913,821,15,14,\N,15.0,14.0
2821,913,822,3,8,11,3.0,8.0
2822,913,824,206,19,16,206.0,19.0
2823,913,825,1,9,10,1.0,9.0
2824,913,826,5,10,14,5.0,10.0
2825,913,828,207,22,15,207.0,22.0
2826,914,1,131,2,1,131.0,2.0
2827,914,3,131,1,2,131.0,1.0
2828,914,4,6,5,\N,6.0,5.0
2829,914,8,6,10,12,6.0,10.0
2830,914,13,3,4,7,3.0,4.0
2831,914,16,15,14,21,15.0,15.0
2832,914,18,1,8,5,1.0,8.0
2833,914,20,9,9,3,9.0,9.0
2834,914,154,208,16,15,208.0,18.0
2835,914,155,207,19,19,207.0,21.0
2836,914,807,10,13,8,10.0,14.0
2837,914,813,208,22,16,208.0,17.0
2838,914,815,10,11,10,10.0,12.0
2839,914,817,9,6,4,9.0,6.0
2840,914,818,5,20,9,5.0,11.0
2841,914,820,206,21,18,206.0,22.0
2842,914,821,15,15,13,15.0,16.0
2843,914,822,3,3,6,3.0,3.0
2844,914,824,206,18,20,206.0,20.0
2845,914,825,1,7,14,1.0,7.0
2846,914,826,5,12,11,5.0,13.0
2847,914,828,207,17,17,207.0,19.0
2848,915,1,131,1,1,131.0,1.0
2849,915,3,131,2,2,131.0,2.0
2850,915,4,6,7,6,6.0,8.0
2851,915,8,6,8,9,6.0,9.0
2852,915,13,3,18,11,3.0,18.0
2853,915,16,15,14,16,15.0,15.0
2854,915,18,1,4,4,1.0,4.0
2855,915,20,9,10,8,9.0,11.0
2856,915,154,208,15,17,208.0,16.0
2857,915,155,207,19,\N,207.0,19.0
2858,915,807,10,17,12,10.0,12.0
2859,915,813,208,21,18,208.0,20.0
2860,915,815,10,12,10,10.0,13.0
2861,915,817,9,6,7,9.0,7.0
2862,915,818,5,9,13,5.0,10.0
2863,915,820,206,20,\N,206.0,21.0
2864,915,821,15,13,15,15.0,14.0
2865,915,822,3,3,3,3.0,3.0
2866,915,825,1,11,5,1.0,6.0
2867,915,826,5,5,14,5.0,5.0
2868,915,828,207,16,19,207.0,17.0
2869,916,1,131,2,1,131.0,2.0
2870,916,3,131,1,2,131.0,1.0
2871,916,4,6,6,6,6.0,6.0
2872,916,8,6,8,13,6.0,9.0
2873,916,13,3,4,4,3.0,4.0
2874,916,16,15,9,\N,15.0,10.0
2875,916,18,1,12,12,1.0,7.0
2876,916,20,9,18,7,9.0,17.0
2877,916,154,208,16,11,208.0,18.0
2878,916,807,10,13,\N,10.0,13.0
2879,916,813,208,10,9,208.0,11.0
2880,916,815,10,11,\N,10.0,12.0
2881,916,817,9,5,3,9.0,5.0
2882,916,818,5,14,10,5.0,15.0
2883,916,821,15,15,14,15.0,16.0
2884,916,822,3,3,5,3.0,3.0
2885,916,825,1,7,8,1.0,8.0
2886,916,826,5,17,15,5.0,14.0
2887,917,1,131,2,2,131.0,2.0
2888,917,3,131,1,1,131.0,1.0
2889,917,4,6,8,6,6.0,8.0
2890,917,8,6,10,7,6.0,10.0
2891,917,13,3,3,3,3.0,3.0
2892,917,16,15,13,16,15.0,13.0
2893,917,18,1,5,4,1.0,5.0
2894,917,20,9,6,5,9.0,6.0
2895,917,154,208,14,17,208.0,15.0
2896,917,807,10,12,8,10.0,12.0
2897,917,813,208,16,12,208.0,18.0
2898,917,815,10,18,15,10.0,17.0
2899,917,817,9,9,\N,9.0,9.0
2900,917,818,5,15,13,5.0,16.0
2901,917,821,15,11,14,15.0,11.0
2902,917,822,3,4,10,3.0,4.0
2903,917,825,1,7,9,1.0,7.0
2904,917,826,5,17,11,5.0,14.0
2905,918,1,131,2,1,131.0,2.0
2906,918,3,131,1,14,131.0,1.0
2907,918,4,6,8,9,6.0,8.0
2908,918,8,6,7,10,6.0,7.0
2909,918,13,3,4,2,3.0,4.0
2910,918,16,15,13,16,15.0,13.0
2911,918,18,1,6,5,1.0,6.0
2912,918,20,9,19,8,,
2913,918,154,208,18,13,208.0,14.0
2914,918,155,207,16,\N,207.0,17.0
2915,918,807,10,12,6,10.0,12.0
2916,918,813,208,15,\N,208.0,16.0
2917,918,815,10,11,7,10.0,11.0
2918,918,817,9,20,4,,
2919,918,818,5,10,12,5.0,10.0
2920,918,821,15,14,15,15.0,15.0
2921,918,822,3,3,3,3.0,3.0
2922,918,825,1,9,11,1.0,9.0
2923,918,826,5,5,\N,5.0,5.0
2924,918,829,207,17,17,207.0,18.0
2925,926,1,131,1,1,131.0,1.0
2926,926,3,131,2,2,131.0,2.0
2927,926,8,6,5,\N,6.0,5.0
2928,926,13,3,3,4,3.0,3.0
2929,926,18,1,16,11,1.0,17.0
2930,926,20,6,4,3,6.0,4.0
2931,926,154,208,8,\N,208.0,9.0
2932,926,807,10,13,7,10.0,14.0
2933,926,813,208,9,\N,208.0,10.0
2934,926,815,10,14,10,10.0,15.0
2935,926,817,9,6,6,9.0,7.0
2936,926,822,3,0,\N,3.0,6.0
2937,926,825,1,17,\N,1.0,18.0
2938,926,826,9,12,\N,9.0,13.0
2939,926,828,15,15,8,15.0,16.0
2940,926,830,5,11,\N,5.0,12.0
2941,926,831,15,10,5,15.0,11.0
2942,926,832,5,7,9,5.0,8.0
2943,927,1,131,1,2,131.0,1.0
2944,927,3,131,3,3,131.0,3.0
2945,927,4,1,18,\N,1.0,18.0
2946,927,8,6,11,4,6.0,11.0
2947,927,13,3,7,6,3.0,7.0
2948,927,18,1,17,\N,1.0,17.0
2949,927,20,6,2,1,6.0,2.0
2950,927,154,208,10,11,208.0,8.0
2951,927,807,10,13,14,10.0,13.0
2952,927,813,208,12,\N,208.0,12.0
2953,927,815,10,14,13,10.0,14.0
2954,927,817,9,4,10,9.0,4.0
2955,927,822,3,8,5,3.0,9.0
2956,927,826,9,5,9,9.0,5.0
2957,927,828,15,9,\N,15.0,10.0
2958,927,829,209,0,\N,,
2959,927,830,5,6,7,5.0,6.0
2960,927,831,15,16,12,15.0,16.0
2961,927,832,5,15,8,5.0,15.0
2962,927,833,209,19,15,209.0,19.0
2963,928,1,131,1,1,131.0,1.0
2964,928,3,131,2,2,131.0,2.0
2965,928,4,1,18,12,1.0,18.0
2966,928,8,6,6,4,6.0,6.0
2967,928,13,3,4,5,3.0,4.0
2968,928,18,1,17,14,1.0,17.0
2969,928,20,6,3,3,6.0,3.0
2970,928,154,208,8,7,208.0,8.0
2971,928,807,10,16,\N,10.0,16.0
2972,928,813,208,11,\N,208.0,11.0
2973,928,815,10,15,11,10.0,15.0
2974,928,817,9,7,9,9.0,7.0
2975,928,822,3,5,6,3.0,5.0
2976,928,826,9,12,\N,9.0,12.0
2977,928,828,15,10,10,15.0,10.0
2978,928,829,209,19,15,209.0,19.0
2979,928,830,5,13,17,5.0,13.0
2980,928,831,15,9,8,15.0,9.0
2981,928,832,5,14,13,5.0,14.0
2982,928,833,209,20,16,209.0,20.0
2983,929,1,131,1,1,131.0,1.0
2984,929,3,131,3,3,131.0,3.0
2985,929,4,1,14,11,1.0,14.0
2986,929,8,6,4,2,6.0,4.0
2987,929,13,3,6,10,3.0,6.0
2988,929,18,1,20,\N,,
2989,929,20,6,2,5,6.0,2.0
2990,929,154,208,10,7,208.0,10.0
2991,929,807,10,8,13,10.0,8.0
2992,929,813,208,16,15,208.0,16.0
2993,929,815,10,11,8,10.0,11.0
2994,929,817,9,7,6,9.0,7.0
2995,929,822,3,5,4,3.0,5.0
2996,929,826,9,17,9,9.0,17.0
2997,929,828,15,13,14,15.0,13.0
2998,929,829,209,18,16,209.0,18.0
2999,929,830,5,15,\N,5.0,15.0
3000,929,831,15,12,12,15.0,12.0
3001,929,832,5,9,\N,5.0,9.0
3002,929,833,209,19,17,209.0,19.0
3003,930,1,131,2,2,131.0,2.0
3004,930,3,131,1,1,131.0,1.0
3005,930,4,1,13,\N,1.0,13.0
3006,930,8,6,7,5,6.0,7.0
3007,930,13,3,9,6,3.0,9.0
3008,930,18,1,14,16,1.0,14.0
3009,930,20,6,3,3,6.0,3.0
3010,930,154,208,11,8,208.0,11.0
3011,930,807,10,17,15,10.0,17.0
3012,930,813,208,12,\N,208.0,12.0
3013,930,815,10,18,13,10.0,18.0
3014,930,817,9,10,7,9.0,10.0
3015,930,822,3,4,4,3.0,4.0
3016,930,826,9,8,10,9.0,8.0
3017,930,828,15,16,14,15.0,16.0
3018,930,829,209,19,17,209.0,19.0
3019,930,830,5,6,11,5.0,6.0
3020,930,831,15,15,12,15.0,15.0
3021,930,832,5,5,9,5.0,5.0
3022,930,833,209,20,18,209.0,20.0
3023,931,1,131,1,3,131.0,1.0
3024,931,3,131,2,1,131.0,2.0
3025,931,4,1,13,\N,1.0,15.0
3026,931,8,6,6,6,6.0,6.0
3027,931,13,3,12,15,3.0,14.0
3028,931,18,1,10,8,1.0,12.0
3029,931,20,6,3,2,6.0,3.0
3030,931,154,208,15,12,208.0,11.0
3031,931,807,10,11,11,10.0,13.0
3032,931,813,208,8,\N,208.0,9.0
3033,931,815,10,7,7,10.0,7.0
3034,931,817,9,4,5,9.0,4.0
3035,931,822,3,16,14,3.0,17.0
3036,931,826,9,5,4,9.0,5.0
3037,931,828,15,17,13,15.0,18.0
3038,931,829,209,18,17,209.0,19.0
3039,931,830,5,9,\N,5.0,10.0
3040,931,831,15,14,9,15.0,16.0
3041,931,832,5,0,10,5.0,8.0
3042,931,833,209,19,16,209.0,20.0
3043,932,1,131,1,1,131.0,1.0
3044,932,3,131,2,2,131.0,2.0
3045,932,4,1,13,\N,1.0,14.0
3046,932,8,6,3,4,6.0,3.0
3047,932,13,3,15,6,3.0,17.0
3048,932,18,1,20,\N,,
3049,932,20,6,18,5,6.0,16.0
3050,932,154,208,5,10,208.0,5.0
3051,932,807,10,7,8,10.0,7.0
3052,932,813,208,6,7,208.0,6.0
3053,932,815,10,10,11,10.0,10.0
3054,932,817,9,9,13,9.0,9.0
3055,932,822,3,4,3,3.0,4.0
3056,932,826,9,8,9,9.0,8.0
3057,932,828,15,12,14,15.0,13.0
3058,932,829,209,17,17,209.0,19.0
3059,932,830,5,19,15,5.0,12.0
3060,932,831,15,14,16,15.0,15.0
3061,932,832,5,11,12,5.0,11.0
3062,932,833,209,16,\N,209.0,18.0
3063,933,1,131,1,2,131.0,1.0
3064,933,3,131,2,1,131.0,2.0
3065,933,4,1,19,\N,1.0,15.0
3066,933,8,6,14,\N,6.0,18.0
3067,933,13,3,4,3,3.0,4.0
3068,933,18,1,20,\N,1.0,17.0
3069,933,20,6,3,4,6.0,3.0
3070,933,154,208,9,\N,208.0,10.0
3071,933,807,10,5,6,10.0,5.0
3072,933,813,208,10,7,208.0,11.0
3073,933,815,10,13,9,10.0,16.0
3074,933,817,9,18,10,9.0,14.0
3075,933,822,3,6,5,3.0,6.0
3076,933,826,9,15,12,9.0,8.0
3077,933,828,15,11,13,15.0,12.0
3078,933,829,209,17,\N,209.0,20.0
3079,933,830,5,7,8,5.0,7.0
3080,933,831,15,8,11,15.0,9.0
3081,933,832,5,12,\N,5.0,13.0
3082,933,833,209,16,14,209.0,19.0
3083,934,1,131,1,1,131.0,1.0
3084,934,3,131,2,2,131.0,2.0
3085,934,4,1,17,10,1.0,17.0
3086,934,8,6,5,8,6.0,5.0
3087,934,13,3,3,4,3.0,3.0
3088,934,18,1,18,\N,1.0,18.0
3089,934,20,6,6,3,6.0,6.0
3090,934,154,208,12,\N,208.0,12.0
3091,934,807,10,9,7,10.0,9.0
3092,934,813,208,14,\N,208.0,14.0
3093,934,815,10,11,9,10.0,11.0
3094,934,817,9,10,\N,9.0,10.0
3095,934,822,3,4,5,3.0,4.0
3096,934,826,9,7,6,9.0,7.0
3097,934,828,15,15,11,15.0,15.0
3098,934,829,209,19,13,209.0,19.0
3099,934,830,5,13,\N,5.0,13.0
3100,934,831,15,16,\N,15.0,16.0
3101,934,832,5,8,\N,5.0,8.0
3102,934,833,209,20,12,209.0,20.0
3103,936,1,131,1,6,131.0,1.0
3104,936,3,131,2,8,131.0,2.0
3105,936,4,1,15,5,1.0,15.0
3106,936,8,6,5,\N,6.0,5.0
3107,936,13,3,8,12,3.0,8.0
3108,936,18,1,16,9,1.0,16.0
3109,936,20,6,3,1,6.0,3.0
3110,936,154,208,10,7,208.0,10.0
3111,936,807,10,11,\N,10.0,11.0
3112,936,813,208,14,14,208.0,14.0
3113,936,815,10,13,\N,10.0,13.0
3114,936,817,9,4,3,9.0,4.0
3115,936,822,3,6,13,3.0,6.0
3116,936,826,9,7,2,9.0,7.0
3117,936,828,15,17,10,15.0,17.0
3118,936,829,209,20,16,209.0,20.0
3119,936,830,5,9,4,5.0,9.0
3120,936,831,15,18,11,15.0,18.0
3121,936,832,5,12,\N,5.0,12.0
3122,936,833,209,19,15,209.0,19.0
3123,937,1,131,1,1,131.0,1.0
3124,937,3,131,2,2,131.0,2.0
3125,937,4,1,20,13,1.0,18.0
3126,937,8,6,16,7,6.0,14.0
3127,937,13,3,6,6,3.0,7.0
3128,937,18,1,19,14,1.0,17.0
3129,937,20,6,8,12,6.0,9.0
3130,937,154,208,9,3,208.0,4.0
3131,937,807,10,11,\N,10.0,11.0
3132,937,813,208,7,\N,208.0,8.0
3133,937,815,10,4,5,10.0,5.0
3134,937,817,9,5,\N,9.0,6.0
3135,937,822,3,3,9,3.0,3.0
3136,937,826,9,12,4,9.0,12.0
3137,937,828,15,13,10,15.0,13.0
3138,937,829,209,15,16,206.0,19.0
3139,937,830,5,18,8,5.0,15.0
3140,937,831,15,14,11,15.0,16.0
3141,937,832,5,10,\N,5.0,10.0
3142,937,833,209,17,15,206.0,20.0
3143,938,1,131,1,1,131.0,1.0
3144,938,3,131,4,17,131.0,4.0
3145,938,4,1,16,18,1.0,17.0
3146,938,8,6,2,5,6.0,2.0
3147,938,13,3,5,3,3.0,5.0
3148,938,18,1,15,14,1.0,16.0
3149,938,20,6,3,2,6.0,3.0
3150,938,154,208,8,\N,208.0,8.0
3151,938,807,10,9,7,10.0,9.0
3152,938,813,208,10,\N,208.0,11.0
3153,938,815,10,7,6,10.0,7.0
3154,938,817,9,19,8,9.0,15.0
3155,938,822,3,6,4,3.0,6.0
3156,938,826,9,18,10,9.0,14.0
3157,938,828,15,12,9,15.0,10.0
3158,938,829,209,13,15,209.0,18.0
3159,938,830,5,20,12,5.0,20.0
3160,938,831,15,17,13,15.0,12.0
3161,938,832,5,17,11,5.0,13.0
3162,938,833,209,14,16,209.0,19.0
3163,939,1,131,5,\N,131.0,5.0
3164,939,3,131,6,4,131.0,6.0
3165,939,4,1,12,\N,1.0,12.0
3166,939,8,6,3,3,6.0,3.0
3167,939,13,3,9,\N,3.0,9.0
3168,939,18,1,15,\N,1.0,15.0
3169,939,20,6,1,1,6.0,1.0
3170,939,154,208,10,13,208.0,10.0
3171,939,807,10,11,\N,10.0,11.0
3172,939,813,208,18,12,208.0,18.0
3173,939,815,10,13,7,10.0,13.0
3174,939,817,9,2,2,9.0,2.0
3175,939,822,3,7,5,3.0,7.0
3176,939,826,9,4,6,9.0,4.0
3177,939,828,15,17,11,15.0,17.0
3178,939,829,209,19,15,209.0,19.0
3179,939,830,5,8,8,5.0,8.0
3180,939,831,15,16,10,15.0,16.0
3181,939,832,5,14,9,5.0,14.0
3182,939,834,209,20,14,209.0,20.0
3183,940,1,131,2,1,131.0,2.0
3184,940,3,131,1,2,131.0,1.0
3185,940,4,1,12,11,1.0,14.0
3186,940,8,6,6,4,6.0,6.0
3187,940,13,3,5,17,3.0,5.0
3188,940,18,1,14,16,1.0,16.0
3189,940,20,6,4,3,6.0,4.0
3190,940,154,208,8,7,208.0,8.0
3191,940,807,10,13,6,10.0,11.0
3192,940,813,208,11,8,208.0,13.0
3193,940,815,10,9,12,10.0,9.0
3194,940,817,9,7,15,9.0,7.0
3195,940,822,3,3,5,3.0,3.0
3196,940,826,9,20,13,9.0,10.0
3197,940,828,15,15,14,15.0,17.0
3198,940,829,209,18,19,209.0,19.0
3199,940,830,5,17,9,5.0,15.0
3200,940,831,15,16,\N,15.0,18.0
3201,940,832,5,10,10,5.0,12.0
3202,940,834,209,19,18,209.0,20.0
3203,941,1,131,2,1,131.0,2.0
3204,941,3,131,1,\N,131.0,1.0
3205,941,4,1,19,11,1.0,16.0
3206,941,8,6,5,8,6.0,5.0
3207,941,13,3,15,4,3.0,15.0
3208,941,18,1,13,9,1.0,13.0
3209,941,20,6,4,2,6.0,4.0
3210,941,154,208,8,\N,208.0,8.0
3211,941,807,10,6,\N,10.0,6.0
3212,941,813,208,14,7,208.0,14.0
3213,941,815,10,7,3,10.0,7.0
3214,941,817,9,10,15,9.0,10.0
3215,941,822,3,3,12,3.0,3.0
3216,941,826,9,11,5,9.0,11.0
3217,941,828,15,17,\N,15.0,17.0
3218,941,829,209,17,14,206.0,18.0
3219,941,830,5,9,10,5.0,9.0
3220,941,831,15,12,6,15.0,12.0
3221,941,832,5,20,\N,,
3222,941,833,209,18,13,206.0,19.0
3223,942,1,131,2,1,131.0,2.0
3224,942,3,131,1,2,131.0,1.0
3225,942,4,1,9,11,1.0,11.0
3226,942,8,6,18,\N,6.0,8.0
3227,942,13,3,7,\N,3.0,9.0
3228,942,18,1,11,6,1.0,14.0
3229,942,20,6,13,3,6.0,5.0
3230,942,154,208,10,\N,208.0,13.0
3231,942,807,10,6,\N,10.0,7.0
3232,942,813,208,12,8,208.0,15.0
3233,942,815,10,5,5,10.0,6.0
3234,942,817,9,3,10,9.0,3.0
3235,942,822,3,16,\N,3.0,12.0
3236,942,826,9,4,\N,9.0,4.0
3237,942,828,15,14,\N,15.0,16.0
3238,942,829,209,19,\N,206.0,19.0
3239,942,830,5,8,4,5.0,10.0
3240,942,831,15,15,9,15.0,17.0
3241,942,832,5,20,7,5.0,20.0
3242,942,834,209,17,12,206.0,18.0
3243,943,1,131,2,2,131.0,2.0
3244,943,3,131,1,1,131.0,1.0
3245,943,4,1,18,\N,1.0,16.0
3246,943,8,6,19,\N,6.0,15.0
3247,943,13,3,7,6,3.0,7.0
3248,943,18,1,20,14,1.0,20.0
3249,943,20,6,3,\N,6.0,3.0
3250,943,154,208,12,10,208.0,12.0
3251,943,807,10,10,7,10.0,10.0
3252,943,813,208,13,11,208.0,13.0
3253,943,815,10,9,8,10.0,9.0
3254,943,817,9,5,5,9.0,5.0
3255,943,822,3,6,3,3.0,6.0
3256,943,826,9,4,4,9.0,4.0
3257,943,828,15,14,12,15.0,14.0
3258,943,829,209,17,16,206.0,19.0
3259,943,830,5,8,9,5.0,8.0
3260,943,831,15,15,\N,15.0,17.0
3261,943,832,5,11,13,5.0,11.0
3262,943,834,209,16,15,206.0,18.0
3263,944,1,131,2,2,131.0,2.0
3264,944,3,131,1,1,131.0,1.0
3265,944,4,1,20,15,1.0,20.0
3266,944,8,6,4,4,6.0,5.0
3267,944,13,3,8,\N,3.0,8.0
3268,944,18,1,16,14,1.0,17.0
3269,944,20,6,3,3,6.0,3.0
3270,944,154,208,14,8,208.0,15.0
3271,944,807,10,5,6,10.0,6.0
3272,944,813,208,15,10,208.0,16.0
3273,944,815,10,11,12,10.0,13.0
3274,944,817,9,19,11,9.0,9.0
3275,944,822,3,7,5,3.0,4.0
3276,944,826,9,6,7,9.0,7.0
3277,944,828,15,12,16,15.0,14.0
3278,944,829,209,18,17,206.0,19.0
3279,944,830,5,9,9,5.0,10.0
3280,944,831,15,13,13,15.0,11.0
3281,944,832,5,10,\N,5.0,12.0
3282,944,834,209,17,18,206.0,18.0
3283,945,1,131,2,2,131.0,2.0
3284,945,3,131,1,1,131.0,1.0
3285,945,4,1,16,17,1.0,17.0
3286,945,8,6,3,3,6.0,3.0
3287,945,13,3,8,8,3.0,8.0
3288,945,18,1,12,12,1.0,12.0
3289,945,20,6,15,4,6.0,16.0
3290,945,154,208,18,9,208.0,15.0
3291,945,807,10,7,7,10.0,7.0
3292,945,813,208,13,\N,208.0,13.0
3293,945,815,10,4,5,10.0,4.0
3294,945,817,9,5,6,9.0,5.0
3295,945,822,3,6,13,3.0,6.0
3296,945,826,9,9,10,9.0,9.0
3297,945,828,15,17,14,15.0,18.0
3298,945,829,209,19,18,209.0,19.0
3299,945,830,5,11,16,5.0,11.0
3300,945,831,15,14,15,15.0,14.0
3301,945,832,5,10,11,5.0,10.0
3302,945,833,209,20,19,209.0,20.0
3303,948,1,131,1,2,131.0,1.0
3304,948,3,131,2,1,131.0,2.0
3305,948,4,1,11,\N,1.0,12.0
3306,948,8,6,4,\N,6.0,4.0
3307,948,13,3,6,5,3.0,6.0
3308,948,18,1,12,14,1.0,13.0
3309,948,20,6,3,3,6.0,3.0
3310,948,154,210,19,6,210.0,19.0
3311,948,807,10,10,7,10.0,10.0
3312,948,815,10,9,13,10.0,9.0
3313,948,817,9,8,4,9.0,8.0
3314,948,821,210,20,\N,210.0,20.0
3315,948,822,3,16,8,3.0,11.0
3316,948,825,4,14,12,4.0,15.0
3317,948,826,9,18,\N,9.0,18.0
3318,948,828,15,15,\N,15.0,16.0
3319,948,830,5,5,10,5.0,5.0
3320,948,831,15,17,15,15.0,17.0
3321,948,832,5,7,9,5.0,7.0
3322,948,835,4,13,11,4.0,14.0
3323,948,836,209,21,16,209.0,22.0
3324,948,837,209,22,\N,209.0,21.0
3325,949,1,131,1,3,131.0,1.0
3326,949,3,131,2,1,131.0,2.0
3327,949,8,6,4,2,6.0,4.0
3328,949,13,3,7,8,3.0,7.0
3329,949,18,1,14,\N,1.0,14.0
3330,949,20,6,3,\N,6.0,3.0
3331,949,154,210,9,5,210.0,9.0
3332,949,807,10,8,15,10.0,8.0
