,RaceId,DriverId,ConstructorId,GridNumber,QualifyingPosition,CircuitId,TotalDriverPoints,DriverPosition
1500,855,1,1,3,3,22,178,5
1501,855,3,131,23,23,22,63,10
1502,855,4,6,5,5,22,202,2
1503,855,5,205,18,18,22,0,18
1504,855,10,166,21,21,22,0,20
1505,855,13,6,4,4,22,90,7
1506,855,15,205,19,19,22,0,19
1507,855,16,10,11,11,22,28,11
1508,855,17,9,6,6,22,194,4
1509,855,18,1,2,2,22,210,1
1510,855,20,9,1,1,22,324,3
1511,855,22,3,13,13,22,4,17
1512,855,24,164,24,24,22,0,23
1513,855,30,131,8,7,22,60,6
1514,855,67,5,15,15,22,13,\N
1515,855,153,5,16,16,22,16,15
1516,855,155,15,7,10,22,27,13
1517,855,808,4,10,9,22,36,9
1518,855,811,4,9,8,22,2,16
1519,855,813,3,14,14,22,1,14
1520,855,814,10,12,12,22,20,12
1521,855,815,15,17,17,22,13,8
1522,855,816,166,20,20,22,0,21
1523,855,817,164,22,22,22,0,22
1524,856,1,1,1,1,35,196,2
1525,856,3,131,7,7,35,67,8
1526,856,4,6,6,6,35,212,5
1527,856,5,205,19,19,35,0,14
1528,856,10,166,21,21,35,0,18
1529,856,13,6,5,5,35,98,6
1530,856,15,205,20,20,35,0,17
1531,856,16,10,10,10,35,28,11
1532,856,17,9,4,4,35,209,3
1533,856,18,1,3,3,35,222,4
1534,856,20,9,2,2,35,349,1
1535,856,22,3,18,18,35,4,12
1536,856,24,164,23,23,35,0,21
1537,856,30,131,12,12,35,60,\N
1538,856,67,5,13,13,35,15,9
1539,856,153,5,11,11,35,22,7
1540,856,155,15,14,14,35,27,15
1541,856,808,4,8,8,35,36,\N
1542,856,811,4,15,15,35,2,13
1543,856,813,3,16,16,35,1,\N
1544,856,814,10,9,9,35,21,10
1545,856,815,15,17,17,35,13,16
1546,856,816,166,22,22,35,0,20
1547,856,817,164,24,24,35,0,19
1548,857,1,1,5,2,68,202,7
1549,857,3,131,7,7,68,75,6
1550,857,4,6,3,4,68,227,3
1551,857,5,205,18,19,68,0,14
1552,857,10,166,22,24,68,0,\N
1553,857,13,6,6,6,68,98,\N
1554,857,15,205,19,20,68,0,19
1555,857,16,10,8,8,68,30,9
1556,857,17,9,2,3,68,221,4
1557,857,18,1,4,5,68,240,2
1558,857,20,9,1,1,68,374,1
1559,857,22,3,15,16,68,4,15
1560,857,30,131,11,12,68,70,5
1561,857,39,164,24,22,68,0,17
1562,857,67,5,9,9,68,15,\N
1563,857,153,5,10,10,68,26,8
1564,857,155,15,17,18,68,27,\N
1565,857,808,4,16,11,68,36,11
1566,857,811,4,14,15,68,2,12
1567,857,813,3,13,14,68,1,\N
1568,857,814,10,12,13,68,21,13
1569,857,815,15,20,17,68,14,10
1570,857,816,166,21,23,68,0,16
1571,857,817,164,23,21,68,0,18
1572,858,1,1,2,2,24,227,1
1573,858,3,131,7,7,24,83,6
1574,858,4,6,5,5,24,245,2
1575,858,5,205,17,18,24,0,17
1576,858,10,166,19,20,24,0,19
1577,858,13,6,6,6,24,108,5
1578,858,15,205,18,19,24,0,18
1579,858,16,10,9,9,24,34,8
1580,858,17,9,4,4,24,233,4
1581,858,18,1,3,3,24,255,3
1582,858,20,9,1,1,24,374,\N
1583,858,22,3,24,24,24,4,12
1584,858,24,164,22,23,24,0,20
1585,858,30,131,8,8,24,76,7
1586,858,67,5,13,13,24,15,\N
1587,858,153,5,15,15,24,26,15
1588,858,155,15,16,16,24,28,10
1589,858,808,4,12,12,24,36,13
1590,858,811,4,14,14,24,2,16
1591,858,813,3,23,17,24,1,14
1592,858,814,10,10,10,24,23,9
1593,858,815,15,11,11,24,14,11
1594,858,816,166,21,22,24,0,\N
1595,858,817,164,20,21,24,0,\N
1596,859,1,1,4,4,18,227,\N
1597,859,3,131,6,6,18,89,7
1598,859,4,6,5,5,18,257,4
1599,859,5,205,19,19,18,0,16
1600,859,10,166,24,24,18,0,\N
1601,859,13,6,7,7,18,118,5
1602,859,15,205,20,20,18,0,18
1603,859,16,10,8,8,18,42,6
1604,859,17,9,2,2,18,258,1
1605,859,18,1,3,3,18,270,3
1606,859,20,9,1,1,18,392,2
1607,859,22,3,12,12,18,4,14
1608,859,24,164,21,21,18,0,\N
1609,859,30,131,10,10,18,76,15
1610,859,67,5,14,14,18,15,12
1611,859,153,5,13,13,18,26,11
1612,859,155,15,16,16,18,30,9
1613,859,808,4,15,15,18,37,10
1614,859,811,4,9,9,18,2,17
1615,859,813,3,18,18,18,1,\N
1616,859,814,10,11,11,18,27,8
1617,859,815,15,17,17,18,14,13
1618,859,816,166,23,23,18,0,19
1619,859,817,164,22,22,18,0,20
1620,860,1,1,1,1,1,15,3
1621,860,3,131,7,7,1,0,12
1622,860,4,6,12,12,1,10,5
1623,860,5,207,18,19,1,0,\N
1624,860,8,208,17,18,1,6,7
1625,860,10,206,20,21,1,0,14
1626,860,13,6,16,16,1,0,\N
1627,860,17,9,5,5,1,12,4
1628,860,18,1,2,2,1,25,1
1629,860,20,9,6,6,1,18,2
1630,860,30,131,4,4,1,0,\N
1631,860,37,164,0,23,1,0,\N
1632,860,39,164,0,24,1,0,\N
1633,860,154,208,3,3,1,0,\N
1634,860,155,15,13,13,1,8,6
1635,860,807,10,9,9,1,0,\N
1636,860,808,207,19,20,1,0,\N
1637,860,811,3,14,14,1,0,16
1638,860,813,3,8,8,1,0,13
1639,860,814,10,15,15,1,1,10
1640,860,815,15,22,17,1,4,8
1641,860,817,5,10,10,1,2,9
1642,860,818,5,11,11,1,0,11
1643,860,819,206,21,22,1,0,15
1644,861,1,1,1,1,2,30,3
1645,861,3,131,7,8,2,0,13
1646,861,4,6,8,9,2,35,1
1647,861,5,207,24,19,2,0,18
1648,861,8,208,10,5,2,16,5
1649,861,10,206,20,21,2,0,17
1650,861,13,6,12,12,2,0,15
1651,861,17,9,4,4,2,24,4
1652,861,18,1,2,2,2,25,14
1653,861,20,9,5,6,2,18,11
1654,861,30,131,3,3,2,1,10
1655,861,37,164,22,23,2,0,22
1656,861,39,164,23,24,2,0,21
1657,861,154,208,6,7,2,0,\N
1658,861,155,15,17,17,2,8,\N
1659,861,807,10,16,16,2,2,9
1660,861,808,207,19,20,2,0,16
1661,861,811,3,13,13,2,8,6
1662,861,813,3,11,11,2,0,19
1663,861,814,10,14,14,2,7,7
1664,861,815,15,9,10,2,22,2
1665,861,817,5,15,15,2,2,12
1666,861,818,5,18,18,2,4,8
1667,861,819,206,21,22,2,0,20
1668,862,1,1,7,2,17,45,3
1669,862,3,131,1,1,17,25,1
1670,862,4,6,9,9,17,37,9
1671,862,5,207,18,19,17,0,23
1672,862,8,208,4,5,17,16,14
1673,862,10,206,20,21,17,0,19
1674,862,13,6,12,12,17,0,13
1675,862,17,9,6,7,17,36,4
1676,862,18,1,5,6,17,43,2
1677,862,20,9,11,11,17,28,5
1678,862,30,131,2,3,17,1,\N
1679,862,37,164,22,23,17,0,21
1680,862,39,164,23,24,17,0,22
1681,862,154,208,10,10,17,8,6
1682,862,155,15,3,4,17,9,10
1683,862,807,10,16,16,17,2,15
1684,862,808,207,19,20,17,0,18
1685,862,811,3,14,14,17,14,7
1686,862,813,3,13,13,17,4,8
1687,862,814,10,15,15,17,7,12
1688,862,815,15,8,8,17,22,11
1689,862,817,5,17,17,17,2,17
1690,862,818,5,24,18,17,4,16
1691,862,819,206,21,22,17,0,20
1692,863,1,1,2,2,3,49,8
1693,863,3,131,5,5,3,35,5
1694,863,4,6,9,9,3,43,7
1695,863,5,207,16,16,3,0,17
1696,863,8,208,11,11,3,34,2
1697,863,10,206,23,23,3,0,19
1698,863,13,6,14,14,3,2,9
1699,863,17,9,3,3,3,48,4
1700,863,18,1,4,4,3,43,18
1701,863,20,9,1,1,3,53,1
1702,863,30,131,22,18,3,2,10
1703,863,37,164,20,22,3,0,20
1704,863,39,164,24,24,3,0,21
1705,863,154,208,7,7,3,23,3
1706,863,155,15,12,12,3,9,13
1707,863,807,10,13,13,3,2,12
1708,863,808,207,18,20,3,0,16
1709,863,811,3,15,15,3,14,22
1710,863,813,3,21,17,3,4,\N
1711,863,814,10,10,10,3,15,6
1712,863,815,15,8,8,3,22,11
1713,863,817,5,6,6,3,2,15
1714,863,818,5,17,19,3,4,14
1715,863,819,206,19,21,3,0,\N
1716,864,1,1,24,1,4,53,8
1717,864,3,131,6,7,4,41,7
1718,864,4,6,2,3,4,61,2
1719,864,5,207,19,20,4,0,16
1720,864,8,208,4,5,4,49,3
1721,864,10,206,21,22,4,0,18
1722,864,13,6,16,17,4,2,15
1723,864,17,9,11,12,4,48,11
1724,864,18,1,10,11,4,45,9
1725,864,20,9,7,8,4,61,6
1726,864,30,131,8,9,4,2,\N
1727,864,37,164,22,23,4,0,19
1728,864,39,164,23,24,4,0,\N
1729,864,154,208,3,4,4,35,4
1730,864,155,15,9,10,4,19,5
1731,864,807,10,13,14,4,3,10
1732,864,808,207,18,19,4,0,17
1733,864,811,3,17,18,4,14,\N
1734,864,813,3,1,2,4,29,1
1735,864,814,10,12,13,4,15,14
1736,864,815,15,5,6,4,22,\N
1737,864,817,5,15,16,4,2,13
1738,864,818,5,14,15,4,4,12
1739,864,819,206,20,21,4,0,\N
1740,865,1,1,3,4,6,63,5
1741,865,3,131,2,3,6,59,2
1742,865,4,6,5,6,6,76,3
1743,865,5,207,17,18,6,0,13
1744,865,8,208,8,8,6,51,9
1745,865,10,206,19,20,6,0,14
1746,865,13,6,7,7,6,10,6
1747,865,17,9,1,2,6,73,1
1748,865,18,1,12,13,6,45,16
1749,865,20,9,9,10,6,73,4
1750,865,30,131,6,1,6,2,\N
1751,865,37,164,20,21,6,0,\N
1752,865,39,164,22,23,6,0,15
1753,865,154,208,4,5,6,35,\N
1754,865,155,15,11,12,6,19,\N
1755,865,807,10,10,11,6,7,8
1756,865,808,207,18,19,6,0,\N
1757,865,811,3,13,14,6,15,10
1758,865,813,3,24,9,6,29,\N
1759,865,814,10,14,15,6,21,7
1760,865,815,15,23,24,6,22,11
1761,865,817,5,15,16,6,2,\N
1762,865,818,5,16,17,6,4,12
1763,865,819,206,21,22,6,0,\N
1764,866,1,1,2,2,7,88,1
1765,866,3,131,5,5,7,67,6
1766,866,4,6,3,3,7,86,5
1767,866,5,207,17,18,7,0,18
1768,866,8,208,12,12,7,55,8
1769,866,10,206,21,22,7,0,21
1770,866,13,6,6,6,7,11,10
1771,866,17,9,4,4,7,79,7
1772,866,18,1,10,10,7,45,16
1773,866,20,9,1,1,7,85,4
1774,866,30,131,9,9,7,2,\N
1775,866,37,164,20,21,7,0,\N
1776,866,39,164,24,24,7,0,\N
1777,866,154,208,7,7,7,53,2
1778,866,155,15,11,11,7,21,9
1779,866,807,10,13,13,7,7,12
1780,866,808,207,18,19,7,0,19
1781,866,811,3,16,16,7,15,17
1782,866,813,3,22,17,7,29,13
1783,866,814,10,8,8,7,21,11
1784,866,815,15,15,15,7,37,3
1785,866,817,5,14,14,7,2,14
1786,866,818,5,19,20,7,4,15
1787,866,819,206,23,23,7,0,20
1788,867,1,1,2,2,12,88,19
1789,867,3,131,6,6,12,75,6
1790,867,4,6,11,11,12,111,1
1791,867,5,207,16,16,12,0,14
1792,867,8,208,5,5,12,73,2
1793,867,10,206,0,24,12,0,\N
1794,867,13,6,13,13,12,11,16
1795,867,17,9,19,19,12,91,4
1796,867,18,1,9,9,12,49,8
1797,867,20,9,1,1,12,85,\N
1798,867,30,131,12,12,12,17,3
1799,867,37,164,21,21,12,0,17
1800,867,39,164,22,22,12,0,18
1801,867,154,208,4,4,12,53,\N
1802,867,155,15,7,7,12,21,\N
1803,867,807,10,8,8,12,17,5
1804,867,808,207,20,20,12,0,13
1805,867,811,3,14,14,12,16,10
1806,867,813,3,3,3,12,29,12
1807,867,814,10,10,10,12,27,7
1808,867,815,15,15,15,12,39,9
1809,867,817,5,17,17,12,2,11
1810,867,818,5,18,18,12,4,\N
1811,867,819,206,23,23,12,0,15
1812,868,1,1,8,8,9,92,8
1813,868,3,131,11,13,9,75,15
1814,868,4,6,1,1,9,129,2
1815,868,5,207,19,20,9,0,17
1816,868,8,208,6,6,9,83,5
1817,868,10,206,20,21,9,0,18
1818,868,13,6,5,5,9,23,4
1819,868,17,9,2,2,9,116,1
1820,868,18,1,16,18,9,50,10
1821,868,20,9,4,4,9,100,3
1822,868,30,131,3,3,9,23,7
1823,868,37,164,21,22,9,0,20
1824,868,39,164,22,23,9,0,21
1825,868,154,208,9,10,9,61,6
1826,868,155,15,17,12,9,21,11
1827,868,807,10,14,9,9,17,12
1828,868,808,207,18,19,9,0,\N
1829,868,811,3,13,15,9,18,9
1830,868,813,3,7,7,9,29,16
1831,868,814,10,10,11,9,27,\N
1832,868,815,15,15,17,9,39,\N
1833,868,817,5,12,14,9,2,13
1834,868,818,5,23,16,9,4,14
1835,868,819,206,24,24,9,0,19
1836,869,1,1,7,8,10,92,\N
1837,869,3,131,21,17,10,76,10
1838,869,4,6,1,1,10,154,1
1839,869,5,207,16,19,10,0,19
1840,869,8,208,10,10,10,98,3
1841,869,10,206,22,22,10,0,22
1842,869,13,6,13,14,10,23,12
1843,869,17,9,8,3,10,120,8
1844,869,18,1,6,7,10,68,2
1845,869,20,9,2,2,10,110,5
1846,869,30,131,3,4,10,29,7
1847,869,37,164,23,23,10,0,21
1848,869,39,164,24,24,10,0,23
1849,869,154,208,19,15,10,61,18
1850,869,155,15,12,13,10,33,4
1851,869,807,10,4,5,10,19,9
1852,869,808,207,18,20,10,0,16
1853,869,811,3,14,16,10,18,17
1854,869,813,3,5,6,10,29,15
1855,869,814,10,9,9,10,27,11
1856,869,815,15,17,12,10,47,6
1857,869,817,5,11,11,10,2,13
1858,869,818,5,15,18,10,4,14
1859,869,819,206,20,21,10,0,20
1860,870,1,1,1,1,11,117,1
1861,870,3,131,13,13,11,77,10
1862,870,4,6,6,6,11,164,5
1863,870,5,207,19,19,11,0,17
1864,870,8,208,5,5,11,116,2
1865,870,10,206,22,22,11,0,21
1866,870,13,6,7,7,11,25,9
1867,870,17,9,11,11,11,124,8
1868,870,18,1,4,4,11,76,6
1869,870,20,9,3,3,11,122,4
1870,870,30,131,17,17,11,29,\N
1871,870,37,164,23,23,11,0,22
1872,870,39,164,24,24,11,0,\N
1873,870,154,208,2,2,11,76,3
1874,870,155,15,15,15,11,33,18
1875,870,807,10,10,10,11,19,11
1876,870,808,207,20,20,11,0,19
1877,870,811,3,9,9,11,24,7
1878,870,813,3,8,8,11,29,13
1879,870,814,10,12,12,11,27,12
1880,870,815,15,14,14,11,47,14
1881,870,817,5,18,18,11,2,15
1882,870,818,5,16,16,11,4,16
1883,870,819,206,21,21,11,0,20
1884,871,1,1,7,8,13,117,\N
1885,871,3,131,23,18,13,77,11
1886,871,4,6,5,6,13,164,\N
1887,871,5,207,18,19,13,0,17
1888,871,8,208,3,4,13,131,3
1889,871,10,206,20,21,13,0,15
1890,871,13,6,14,14,13,35,5
1891,871,17,9,12,7,13,132,6
1892,871,18,1,1,1,13,101,1
1893,871,20,9,10,11,13,140,2
1894,871,30,131,13,13,13,35,7
1895,871,37,164,21,22,13,0,18
1896,871,39,164,24,24,13,0,\N
1897,871,154,208,8,9,13,76,\N
1898,871,155,15,2,2,13,33,13
1899,871,807,10,11,12,13,31,4
1900,871,808,207,19,20,13,0,14
1901,871,811,3,17,17,13,24,12
1902,871,813,3,6,3,13,29,\N
1903,871,814,10,9,10,13,28,10
1904,871,815,15,4,5,13,47,\N
1905,871,817,5,16,16,13,4,9
1906,871,818,5,15,15,13,8,8
1907,871,819,206,22,23,13,0,16
1908,872,1,1,1,1,14,142,1
1909,872,3,131,6,7,14,83,7
1910,872,4,6,10,10,14,179,3
1911,872,5,207,17,18,14,0,14
1912,872,8,208,7,8,14,141,5
1913,872,10,206,19,20,14,0,17
1914,872,13,6,3,3,14,47,4
1915,872,17,9,11,11,14,132,20
1916,872,18,1,2,2,14,101,\N
1917,872,20,9,5,6,14,140,22
1918,872,30,131,4,5,14,43,6
1919,872,37,164,23,23,14,0,18
1920,872,39,164,21,22,14,0,19
1921,872,155,15,8,9,14,35,9
1922,872,807,10,24,24,14,31,21
1923,872,808,207,18,19,14,0,15
1924,872,811,3,13,14,14,25,10
1925,872,813,3,22,12,14,29,11
1926,872,814,10,9,4,14,32,8
1927,872,815,15,12,13,14,65,2
1928,872,816,208,15,16,14,0,13
1929,872,817,5,14,15,14,4,12
1930,872,818,5,16,17,14,8,\N
1931,872,819,206,20,21,14,0,16
1932,873,1,1,1,1,15,142,\N
1933,873,3,131,10,10,15,93,5
1934,873,4,6,5,5,15,194,3
1935,873,5,207,19,20,15,0,15
1936,873,8,208,12,12,15,149,6
1937,873,10,206,20,21,15,0,12
1938,873,13,6,13,13,15,51,8
1939,873,17,9,7,7,15,132,11
1940,873,18,1,4,4,15,119,2
1941,873,20,9,3,3,15,165,1
1942,873,30,131,9,9,15,43,\N
1943,873,37,164,24,24,15,0,17
1944,873,39,164,23,23,15,0,\N
1945,873,154,208,8,8,15,82,7
1946,873,155,15,17,18,15,35,13
1947,873,807,10,11,11,15,31,14
1948,873,808,207,18,19,15,0,19
1949,873,811,3,22,17,15,25,18
1950,873,813,3,2,2,15,29,\N
1951,873,814,10,6,6,15,44,4
1952,873,815,15,14,14,15,66,10
1953,873,817,5,15,15,15,6,9
1954,873,818,5,16,16,15,8,\N
1955,873,819,206,21,22,15,0,16
1956,874,1,1,9,9,22,152,5
1957,874,3,131,13,15,22,93,\N
1958,874,4,6,6,7,22,194,\N
1959,874,5,207,17,19,22,0,15
1960,874,8,208,7,8,22,157,6
1961,874,10,206,18,20,22,0,16
1962,874,13,6,10,11,22,69,2
1963,874,17,9,2,2,22,134,9
1964,874,18,1,8,3,22,131,4
1965,874,20,9,1,1,22,190,1
1966,874,30,131,23,13,22,43,11
1967,874,37,164,20,21,22,0,18
1968,874,39,164,24,24,22,0,\N
1969,874,154,208,4,5,22,82,19
1970,874,155,15,3,4,22,50,3
1971,874,807,10,15,10,22,37,7
1972,874,808,207,22,23,22,0,17
1973,874,811,3,16,18,22,25,14
1974,874,813,3,12,14,22,33,8
1975,874,814,10,11,12,22,44,12
1976,874,815,15,5,6,22,66,\N
1977,874,817,5,14,16,22,7,10
1978,874,818,5,19,17,22,8,13
1979,874,819,206,21,22,22,0,\N
1980,875,1,1,3,3,35,153,10
1981,875,3,131,9,9,35,93,\N
1982,875,4,6,4,4,35,209,3
1983,875,5,207,19,20,35,0,17
1984,875,8,208,5,5,35,167,5
1985,875,10,206,20,22,35,0,18
1986,875,13,6,6,6,35,81,4
1987,875,17,9,1,1,35,152,2
1988,875,18,1,11,11,35,131,\N
1989,875,20,9,2,2,35,215,1
1990,875,30,131,10,10,35,43,13
1991,875,37,164,22,23,35,0,\N
1992,875,39,164,23,24,35,0,20
1993,875,154,208,7,7,35,88,7
1994,875,155,15,13,13,35,50,\N
1995,875,807,10,8,8,35,45,6
1996,875,808,207,18,19,35,0,16
1997,875,811,3,17,18,35,25,15
1998,875,813,3,15,15,35,33,14
1999,875,814,10,14,14,35,44,12
2000,875,815,15,12,12,35,66,11
2001,875,817,5,21,16,35,9,9
2002,875,818,5,16,17,35,12,8
2003,875,819,206,24,21,35,0,19
2004,876,1,1,3,3,68,165,4
2005,876,3,131,10,10,68,93,11
2006,876,4,6,5,5,68,227,2
2007,876,5,207,20,20,68,0,18
2008,876,8,208,7,7,68,173,7
2009,876,10,206,21,21,68,0,20
2010,876,13,6,6,6,68,89,6
2011,876,17,9,2,2,68,167,3
2012,876,18,1,4,4,68,141,5
2013,876,20,9,1,1,68,240,1
2014,876,30,131,14,14,68,43,22
2015,876,37,164,22,22,68,0,\N
2016,876,39,164,23,23,68,0,21
2017,876,154,208,11,11,68,90,9
2018,876,155,15,17,17,68,50,14
2019,876,807,10,12,12,68,49,8
2020,876,808,207,19,19,68,0,17
2021,876,811,3,13,13,68,26,10
2022,876,813,3,9,9,68,33,16
2023,876,814,10,16,16,68,44,12
2024,876,815,15,8,8,68,66,\N
2025,876,817,5,15,15,68,9,13
2026,876,818,5,18,18,68,12,15
2027,876,819,206,24,24,68,0,19
2028,877,1,1,1,1,24,165,\N
2029,877,3,131,7,8,24,93,\N
2030,877,4,6,6,7,24,245,2
2031,877,5,207,18,19,24,0,13
2032,877,8,208,4,5,24,198,1
2033,877,10,206,21,22,24,0,14
2034,877,13,6,8,9,24,95,7
2035,877,17,9,2,2,24,167,\N
2036,877,18,1,5,6,24,153,4
2037,877,20,9,24,3,24,255,3
2038,877,30,131,13,14,24,43,11
2039,877,37,164,22,23,24,0,17
2040,877,39,164,23,24,24,0,\N
2041,877,154,208,9,10,24,90,\N
2042,877,155,15,15,16,24,58,6
2043,877,807,10,10,11,24,49,\N
2044,877,808,207,20,21,24,0,16
2045,877,811,3,14,15,24,30,8
2046,877,813,3,3,4,24,43,5
2047,877,814,10,12,13,24,46,9
2048,877,815,15,11,12,24,66,15
2049,877,817,5,16,17,24,10,10
2050,877,818,5,17,18,24,12,12
2051,877,819,206,19,20,24,0,\N
2052,878,1,1,2,2,69,190,1
2053,878,3,131,17,17,69,93,13
2054,878,4,6,7,9,69,260,3
2055,878,5,207,22,22,69,0,18
2056,878,8,208,4,5,69,206,6
2057,878,10,206,19,19,69,0,19
2058,878,13,6,11,7,69,107,4
2059,878,17,9,3,3,69,167,\N
2060,878,18,1,12,12,69,163,5
2061,878,20,9,1,1,69,273,2
2062,878,30,131,5,6,69,43,16
2063,878,37,164,23,23,69,0,21
2064,878,39,164,24,24,69,0,22
2065,878,154,208,8,4,69,96,7
2066,878,155,15,16,16,69,58,14
2067,878,807,10,6,8,69,53,8
2068,878,808,207,21,21,69,0,17
2069,878,811,3,10,11,69,31,10
2070,878,813,3,9,10,69,45,9
2071,878,814,10,13,13,69,46,15
2072,878,815,15,15,15,69,66,11
2073,878,817,5,18,18,69,10,12
2074,878,818,5,14,14,69,12,\N
2075,878,819,206,20,20,69,0,20
2076,879,1,1,1,1,18,190,\N
2077,879,3,131,9,10,18,93,15
2078,879,4,6,7,8,18,278,2
2079,879,5,207,20,20,18,0,14
2080,879,8,208,8,9,18,207,10
2081,879,10,206,21,21,18,0,16
2082,879,13,6,5,5,18,122,3
2083,879,17,9,3,3,18,179,4
2084,879,18,1,2,2,18,188,1
2085,879,20,9,4,4,18,281,6
2086,879,30,131,13,14,18,49,7
2087,879,37,164,24,24,18,0,17
2088,879,39,164,23,23,18,0,18
2089,879,154,208,18,18,18,96,\N
2090,879,155,15,14,15,18,60,9
2091,879,807,10,6,7,18,63,5
2092,879,808,207,19,19,18,0,11
2093,879,811,3,11,12,18,31,\N
2094,879,813,3,16,6,18,45,\N
2095,879,814,10,10,11,18,46,19
2096,879,815,15,12,13,18,66,\N
2097,879,817,5,15,16,18,10,13
2098,879,818,5,17,17,18,16,8
2099,879,819,206,22,22,18,0,12
2100,880,1,131,3,3,1,10,5
2101,880,3,131,6,6,1,0,\N
2102,880,4,6,5,5,1,18,2
2103,880,8,208,7,7,1,25,1
2104,880,13,6,4,4,1,12,4
2105,880,16,10,12,12,1,6,7
2106,880,17,9,2,2,1,8,6
2107,880,18,1,10,10,1,2,9
2108,880,20,9,1,1,1,15,3
2109,880,154,208,8,8,1,1,10
2110,880,807,15,11,11,1,0,\N
2111,880,813,3,17,17,1,0,\N
2112,880,814,10,9,9,1,4,8
2113,880,815,1,15,15,1,0,11
2114,880,817,5,14,14,1,0,\N
2115,880,818,5,13,13,1,0,12
2116,880,819,207,22,22,1,0,16
2117,880,820,206,20,20,1,0,17
2118,880,821,15,18,18,1,0,13
2119,880,822,3,16,16,1,0,14
2120,880,823,207,21,21,1,0,18
2121,880,824,206,19,19,1,0,15
2122,881,1,131,4,4,2,25,3
2123,881,3,131,6,6,2,12,4
2124,881,4,6,3,3,2,18,\N
2125,881,8,208,10,7,2,31,7
2126,881,13,6,2,2,2,22,5
2127,881,16,10,8,9,2,6,\N
2128,881,17,9,5,5,2,26,2
2129,881,18,1,7,8,2,2,17
2130,881,20,9,1,1,2,40,1
2131,881,154,208,11,11,2,9,6
2132,881,807,15,12,12,2,4,8
2133,881,813,3,16,16,2,0,\N
2134,881,814,10,15,15,2,4,\N
2135,881,815,1,9,10,2,2,9
2136,881,817,5,13,13,2,0,18
2137,881,818,5,17,17,2,1,10
2138,881,819,207,20,20,2,0,14
2139,881,820,206,21,21,2,0,16
2140,881,821,15,14,14,2,0,12
2141,881,822,3,18,18,2,0,11
2142,881,823,207,22,22,2,0,15
2143,881,824,206,19,19,2,0,13
2144,882,1,131,1,1,17,40,3
2145,882,3,131,4,4,17,12,\N
2146,882,4,6,3,3,17,43,1
2147,882,8,208,2,2,17,49,2
2148,882,13,6,5,5,17,30,6
2149,882,16,10,13,13,17,6,\N
2150,882,17,9,22,14,17,26,\N
2151,882,18,1,8,8,17,12,5
2152,882,20,9,9,9,17,52,4
2153,882,154,208,6,6,17,11,9
2154,882,807,15,10,10,17,5,10
2155,882,813,3,14,15,17,0,14
2156,882,814,10,11,11,17,8,8
2157,882,815,1,12,12,17,2,11
2158,882,817,5,7,7,17,6,7
2159,882,818,5,15,16,17,1,12
2160,882,819,207,20,21,17,0,16
2161,882,820,206,19,20,17,0,17
2162,882,821,15,17,18,17,0,\N
2163,882,822,3,16,17,17,0,13
2164,882,823,207,21,22,17,0,18
2165,882,824,206,18,19,17,0,15
2166,883,1,131,9,4,3,50,5
2167,883,3,131,1,1,3,14,9
2168,883,4,6,3,3,3,47,8
2169,883,8,208,8,9,3,67,2
2170,883,13,6,4,6,3,30,15
2171,883,16,10,6,8,3,6,13
2172,883,17,9,7,5,3,32,7
2173,883,18,1,10,10,3,13,10
2174,883,20,9,2,2,3,77,1
2175,883,154,208,11,11,3,26,3
2176,883,807,15,14,14,3,5,12
2177,883,813,3,17,17,3,0,11
2178,883,814,10,5,7,3,20,4
2179,883,815,1,12,12,3,10,6
2180,883,817,5,13,13,3,6,16
2181,883,818,5,16,16,3,1,\N
2182,883,819,207,18,19,3,0,17
2183,883,820,206,21,22,3,0,20
2184,883,821,15,22,18,3,0,18
2185,883,822,3,15,15,3,0,14
2186,883,823,207,20,21,3,0,21
2187,883,824,206,19,20,3,0,19
2188,884,1,131,2,2,4,50,12
2189,884,3,131,1,1,4,22,6
2190,884,4,6,5,5,4,72,1
2191,884,8,208,4,4,4,85,2
2192,884,13,6,9,6,4,45,3
2193,884,16,10,13,13,4,6,13
2194,884,17,9,7,8,4,42,5
2195,884,18,1,14,14,4,17,8
2196,884,20,9,3,3,4,89,4
2197,884,154,208,6,7,4,26,22
2198,884,807,15,15,15,4,5,15
2199,884,813,3,17,18,4,0,14
2200,884,814,10,10,10,4,26,7
2201,884,815,1,8,9,4,12,9
2202,884,817,5,11,11,4,7,10
2203,884,818,5,12,12,4,1,20
2204,884,819,207,22,22,4,0,17
2205,884,820,206,21,21,4,0,19
2206,884,821,15,19,16,4,0,11
2207,884,822,3,16,17,4,0,16
2208,884,823,207,18,19,4,0,21
2209,884,824,206,20,20,4,0,18
2210,885,1,131,2,2,6,62,4
2211,885,3,131,1,1,6,47,1
2212,885,4,6,6,6,6,78,7
2213,885,8,208,5,5,6,86,10
2214,885,13,6,21,22,6,45,\N
2215,885,16,10,8,8,6,16,5
2216,885,17,9,4,4,6,57,3
2217,885,18,1,9,9,6,25,6
2218,885,20,9,3,3,6,107,2
2219,885,154,208,13,13,6,26,\N
2220,885,807,15,11,11,6,5,11
2221,885,813,3,16,16,6,0,\N
2222,885,814,10,17,17,6,28,9
2223,885,815,1,7,7,6,12,16
2224,885,817,5,12,12,6,7,\N
2225,885,818,5,10,10,6,5,8
2226,885,819,207,18,18,6,0,\N
